Timestamp;Hidrógeno (ppm);Metano (ppm);Acetileno (ppm);Etileno (ppm);Etano (ppm);Monóxido de carbono (ppm);Dióxido de carbono (ppm);Oxígeno (ppm);Gas combustible disuelto total (ppm);Agua (ppm)
25/10/2023 2:00:00;"8,4";"1,4";"0,0";"3,8";"4,3";"613,4";"2173";"17505,7";"631";"2,0"
24/10/2023 20:00:00;"8,3";"7,8";"0,0";"3,8";"4,5";"600,3";"2169";"17515,2";"625";"2,0"
24/10/2023 14:00:00;"8,4";"1,8";"0,0";"3,8";"4,5";"608,9";"2206";"17523,2";"627";"2,0"
24/10/2023 8:00:00;"8,2";"10,7";"0,0";"3,9";"4,6";"598,7";"2142";"17536,6";"626";"2,0"
24/10/2023 2:00:00;"8,3";"3,3";"0,0";"4,0";"4,4";"604,1";"2172";"17536,5";"624";"2,0"
23/10/2023 20:00:00;"8,3";"2,1";"0,0";"3,9";"4,2";"599,9";"2162";"17531,1";"618";"2,0"
23/10/2023 14:00:00;"8,4";"4,7";"0,0";"3,8";"4,0";"613,0";"2193";"17460,3";"634";"2,0"
23/10/2023 8:00:00;"8,4";"13,4";"0,0";"3,9";"4,7";"611,3";"2169";"17525,0";"642";"2,0"
23/10/2023 2:00:00;"8,3";"3,8";"0,0";"3,9";"4,4";"607,0";"2194";"17492,7";"627";"2,0"
22/10/2023 20:00:00;"8,4";"3,2";"0,0";"3,9";"4,4";"612,1";"2201";"17486,6";"632";"2,0"
22/10/2023 14:00:00;"8,4";"3,2";"0,0";"3,8";"4,7";"611,6";"2207";"17468,5";"632";"2,0"
22/10/2023 8:00:00;"8,3";"3,4";"0,0";"3,7";"4,0";"611,2";"2163";"17505,3";"631";"2,0"
22/10/2023 2:00:00;"8,1";"1,7";"0,0";"3,6";"4,4";"596,9";"2151";"17528,9";"615";"2,0"
21/10/2023 20:00:00;"8,3";"8,5";"0,0";"3,7";"5,3";"611,8";"2186";"17506,1";"638";"2,0"
21/10/2023 14:00:00;"8,4";"19,9";"0,0";"3,7";"5,1";"611,0";"2189";"17539,0";"648";"2,0"
21/10/2023 8:00:00;"8,3";"3,0";"0,0";"3,6";"4,6";"612,2";"2178";"17529,0";"632";"2,0"
21/10/2023 2:00:00;"8,1";"0,4";"0,0";"3,6";"4,3";"598,7";"2146";"17577,3";"615";"2,0"
20/10/2023 20:00:00;"8,3";"4,7";"0,0";"3,6";"4,5";"598,3";"2172";"17500,5";"619";"2,0"
20/10/2023 14:00:00;"8,4";"6,0";"0,0";"3,7";"4,7";"612,0";"2215";"17516,3";"635";"2,0"
20/10/2023 8:00:00;"8,3";"7,9";"0,0";"3,7";"4,8";"610,8";"2156";"17550,5";"635";"2,0"
20/10/2023 2:00:00;"8,3";"2,6";"0,0";"3,6";"4,4";"612,2";"2189";"17527,5";"631";"2,0"
19/10/2023 20:00:00;"8,3";"14,5";"0,0";"3,6";"4,7";"611,0";"2182";"17521,3";"642";"2,0"
19/10/2023 14:00:00;"8,4";"4,6";"0,0";"3,6";"5,2";"610,4";"2197";"17536,3";"632";"2,0"
19/10/2023 8:00:00;"8,4";"1,4";"0,0";"3,6";"5,1";"611,4";"2183";"17562,9";"630";"2,0"
19/10/2023 2:00:00;"8,4";"5,6";"0,0";"3,8";"5,0";"610,4";"2190";"17540,3";"633";"2,0"
18/10/2023 20:00:00;"8,4";"16,6";"0,0";"3,8";"5,2";"611,2";"2196";"17554,2";"645";"2,0"
18/10/2023 14:00:00;"8,4";"4,4";"0,0";"3,7";"4,4";"610,6";"2205";"17536,1";"631";"2,0"
18/10/2023 8:00:00;"8,2";"9,7";"0,0";"3,7";"4,6";"598,2";"2158";"17571,6";"624";"2,0"
18/10/2023 2:00:00;"8,3";"4,7";"0,0";"3,8";"4,7";"611,1";"2202";"17562,9";"633";"2,0"
17/10/2023 20:00:00;"8,4";"1,5";"0,0";"3,7";"5,3";"611,4";"2203";"17544,2";"630";"2,0"
17/10/2023 14:00:00;"8,3";"3,4";"0,0";"3,7";"4,6";"612,1";"2233";"17508,9";"632";"2,0"
17/10/2023 8:00:00;"8,3";"5,4";"0,0";"3,7";"4,2";"610,9";"2176";"17539,1";"632";"2,0"
17/10/2023 2:00:00;"8,1";"0,4";"0,0";"3,7";"4,8";"597,8";"2167";"17541,2";"615";"2,0"
16/10/2023 20:00:00;"8,4";"14,9";"0,0";"3,7";"5,5";"611,4";"2209";"17554,7";"644";"2,0"
16/10/2023 14:00:00;"8,2";"2,7";"0,0";"3,7";"4,1";"599,0";"2200";"17519,5";"618";"2,0"
16/10/2023 8:00:00;"8,2";"9,7";"0,0";"3,8";"4,3";"610,6";"2183";"17570,7";"637";"2,0"
16/10/2023 2:00:00;"8,1";"0,7";"0,0";"3,9";"5,1";"597,9";"2170";"17532,8";"616";"2,0"
15/10/2023 20:00:00;"8,3";"24,7";"0,0";"4,0";"5,1";"609,9";"2198";"17551,1";"652";"2,0"
15/10/2023 14:00:00;"8,3";"4,1";"0,0";"4,0";"4,9";"610,1";"2230";"17562,8";"631";"2,0"
15/10/2023 8:00:00;"8,3";"3,1";"0,0";"4,2";"4,9";"610,9";"2190";"17584,7";"631";"2,0"
15/10/2023 2:00:00;"8,3";"3,4";"0,0";"4,2";"4,8";"609,8";"2184";"17580,2";"630";"2,0"
14/10/2023 20:00:00;"8,4";"4,8";"0,0";"4,2";"5,1";"609,3";"2197";"17567,7";"632";"2,0"
14/10/2023 14:00:00;"8,4";"0,0";"0,0";"4,2";"5,2";"610,2";"2190";"17572,5";"628";"2,0"
14/10/2023 8:00:00;"8,3";"13,4";"0,0";"4,2";"4,8";"603,4";"2170";"17554,6";"634";"2,0"
14/10/2023 2:00:00;"8,4";"2,0";"0,0";"4,2";"4,8";"609,3";"2219";"17543,8";"629";"2,0"
13/10/2023 20:00:00;"8,5";"13,6";"0,0";"4,2";"4,8";"611,3";"2220";"17525,1";"642";"2,0"
13/10/2023 14:00:00;"8,4";"1,7";"0,0";"4,2";"4,7";"611,0";"2244";"17537,7";"630";"2,0"
13/10/2023 8:00:00;"8,4";"12,7";"0,0";"4,1";"4,4";"609,7";"2194";"17554,0";"639";"2,0"
13/10/2023 2:00:00;"8,4";"1,0";"0,0";"4,2";"5,0";"610,2";"2203";"17543,3";"629";"2,0"
12/10/2023 20:00:00;"8,4";"14,7";"0,0";"4,1";"4,6";"610,9";"2210";"17533,0";"643";"2,0"
12/10/2023 14:00:00;"8,3";"3,9";"0,0";"4,0";"4,5";"610,4";"2245";"17554,8";"631";"2,0"
12/10/2023 8:00:00;"8,3";"2,5";"0,0";"4,0";"4,7";"610,3";"2207";"17542,9";"630";"2,0"
12/10/2023 2:00:00;"8,3";"2,3";"0,0";"3,9";"4,8";"610,5";"2205";"17547,2";"630";"2,0"
11/10/2023 20:00:00;"8,3";"8,9";"0,0";"3,9";"4,9";"610,4";"2210";"17542,4";"637";"2,0"
11/10/2023 14:00:00;"8,4";"2,7";"0,0";"3,9";"5,0";"611,0";"2241";"17534,6";"631";"2,0"
11/10/2023 8:00:00;"8,3";"7,8";"0,0";"3,9";"5,0";"610,8";"2199";"17550,5";"636";"2,0"
11/10/2023 2:00:00;"8,3";"3,6";"0,0";"3,9";"4,8";"608,7";"2205";"17599,4";"629";"2,0"
10/10/2023 20:00:00;"8,4";"3,6";"0,0";"3,9";"5,1";"610,7";"2215";"17581,0";"632";"2,0"
10/10/2023 14:00:00;"8,4";"12,6";"0,0";"3,9";"5,1";"610,5";"2214";"17582,0";"641";"2,0"
10/10/2023 8:00:00;"8,4";"4,3";"0,0";"4,0";"5,0";"609,8";"2204";"17585,8";"631";"2,0"
10/10/2023 2:00:00;"8,2";"3,9";"0,0";"4,0";"4,9";"596,6";"2191";"17576,5";"618";"2,0"
9/10/2023 20:00:00;"8,4";"9,9";"0,0";"4,0";"5,1";"608,9";"2230";"17588,0";"636";"2,0"
9/10/2023 14:00:00;"8,4";"4,6";"0,0";"4,1";"4,8";"608,4";"2251";"17571,4";"630";"2,0"
9/10/2023 8:00:00;"8,4";"5,8";"0,0";"4,1";"4,7";"610,2";"2217";"17604,3";"633";"2,0"
9/10/2023 2:00:00;"8,3";"1,0";"0,0";"4,1";"4,6";"596,3";"2200";"17576,5";"614";"2,0"
8/10/2023 20:00:00;"8,4";"16,5";"0,0";"4,1";"4,5";"609,6";"2215";"17547,9";"643";"2,0"
8/10/2023 14:00:00;"8,3";"2,6";"0,0";"4,1";"4,5";"596,5";"2237";"17569,3";"616";"2,0"
8/10/2023 8:00:00;"8,4";"3,8";"0,0";"4,1";"4,5";"608,7";"2210";"17577,0";"629";"2,0"
8/10/2023 2:00:00;"8,5";"2,4";"0,0";"4,1";"4,8";"609,7";"2221";"17567,8";"629";"2,0"
7/10/2023 20:00:00;"8,5";"13,0";"0,0";"4,1";"4,9";"609,9";"2205";"17533,7";"640";"2,0"
7/10/2023 14:00:00;"8,2";"5,6";"0,0";"4,0";"4,8";"595,6";"2233";"17622,4";"618";"2,0"
7/10/2023 8:00:00;"8,3";"8,7";"0,0";"3,9";"4,1";"609,4";"2199";"17562,4";"634";"2,0"
7/10/2023 2:00:00;"8,3";"3,6";"0,0";"3,9";"4,1";"609,1";"2228";"17560,9";"629";"2,0"
6/10/2023 20:00:00;"8,2";"2,7";"0,0";"3,8";"4,1";"594,9";"2207";"17538,9";"614";"2,0"
6/10/2023 14:00:00;"8,3";"3,5";"0,0";"3,9";"4,5";"608,5";"2258";"17548,5";"629";"2,0"
6/10/2023 8:00:00;"8,2";"11,4";"0,0";"3,8";"4,5";"606,5";"2201";"17597,7";"635";"2,0"
6/10/2023 2:00:00;"8,2";"2,1";"0,0";"3,8";"4,6";"609,0";"2224";"17551,2";"628";"2,0"
5/10/2023 20:00:00;"8,4";"18,4";"0,0";"3,7";"4,5";"609,2";"2240";"17549,0";"644";"2,0"
5/10/2023 14:00:00;"8,3";"4,0";"0,0";"3,7";"4,4";"609,8";"2255";"17570,4";"630";"2,0"
5/10/2023 8:00:00;"8,3";"2,1";"0,0";"3,5";"4,5";"609,7";"2218";"17609,9";"628";"2,0"
5/10/2023 2:00:00;"8,2";"1,0";"0,0";"3,5";"4,5";"608,3";"2211";"17548,0";"626";"2,0"
4/10/2023 20:00:00;"8,2";"3,4";"0,0";"3,6";"4,7";"603,7";"2231";"17550,7";"624";"2,0"
4/10/2023 14:00:00;"8,2";"3,9";"0,0";"3,6";"4,6";"608,9";"2259";"17570,0";"629";"2,0"
4/10/2023 8:00:00;"8,2";"7,4";"0,0";"3,6";"4,6";"607,5";"2216";"17596,6";"631";"2,0"
4/10/2023 2:00:00;"8,2";"0,7";"0,0";"3,6";"4,4";"609,3";"2224";"17595,8";"626";"2,0"
3/10/2023 20:00:00;"8,2";"6,1";"0,0";"3,6";"4,3";"610,7";"2257";"17587,3";"633";"2,0"
3/10/2023 14:00:00;"8,2";"4,0";"0,0";"3,6";"4,4";"607,9";"2274";"17602,6";"628";"2,0"
3/10/2023 8:00:00;"8,2";"12,6";"0,0";"3,6";"4,8";"609,5";"2222";"17629,8";"639";"2,0"
3/10/2023 2:00:00;"8,2";"1,4";"0,0";"3,6";"4,7";"610,1";"2244";"17611,9";"628";"2,0"
2/10/2023 20:00:00;"8,1";"3,1";"0,0";"3,5";"4,6";"596,6";"2233";"17610,3";"616";"2,0"
2/10/2023 14:00:00;"8,0";"5,2";"0,0";"3,6";"4,6";"595,6";"2251";"17670,3";"617";"2,0"
2/10/2023 8:00:00;"8,1";"8,0";"0,0";"3,7";"4,6";"606,9";"2231";"17639,5";"631";"2,0"
2/10/2023 2:00:00;"8,2";"0,9";"0,0";"3,8";"4,6";"609,2";"2237";"17636,8";"627";"2,0"
1/10/2023 20:00:00;"8,2";"12,5";"0,0";"3,8";"4,4";"609,1";"2257";"17640,2";"638";"2,0"
1/10/2023 14:00:00;"8,2";"5,0";"0,0";"3,7";"4,4";"606,7";"2278";"17627,3";"628";"2,0"
1/10/2023 8:00:00;"8,0";"1,0";"0,0";"3,7";"4,4";"594,6";"2212";"17630,1";"612";"2,0"
1/10/2023 2:00:00;"8,1";"1,1";"0,0";"3,8";"4,5";"607,8";"2227";"17661,9";"625";"2,0"
30/9/2023 20:00:00;"8,3";"2,5";"0,0";"3,8";"4,6";"607,3";"2262";"17594,8";"626";"2,0"
30/9/2023 14:00:00;"8,2";"3,8";"0,0";"3,6";"4,7";"609,7";"2291";"17642,3";"630";"2,0"
30/9/2023 8:00:00;"8,0";"0,3";"0,0";"3,6";"4,7";"593,4";"2215";"17675,8";"610";"2,0"
30/9/2023 2:00:00;"8,2";"0,3";"0,0";"3,8";"4,9";"608,4";"2251";"17658,9";"626";"2,0"
29/9/2023 20:00:00;"8,2";"21,2";"0,0";"3,9";"4,9";"609,5";"2278";"17660,2";"648";"2,0"
29/9/2023 14:00:00;"8,2";"5,7";"0,0";"3,9";"4,8";"608,1";"2288";"17641,6";"631";"2,0"
29/9/2023 8:00:00;"8,1";"13,7";"0,0";"3,9";"4,9";"607,7";"2237";"17662,0";"638";"2,0"
29/9/2023 2:00:00;"8,1";"3,2";"0,0";"3,9";"4,9";"608,2";"2269";"17692,2";"628";"2,0"
28/9/2023 20:00:00;"8,1";"4,4";"0,0";"3,9";"5,1";"608,2";"2254";"17652,3";"630";"2,0"
28/9/2023 14:00:00;"8,1";"11,6";"0,0";"3,9";"5,2";"607,9";"2235";"17703,4";"637";"2,0"
28/9/2023 8:00:00;"7,9";"20,6";"0,0";"3,8";"5,2";"595,5";"2186";"17684,5";"633";"2,0"
28/9/2023 2:00:00;"8,1";"2,5";"0,0";"3,9";"5,0";"607,2";"2257";"17656,7";"627";"2,0"
27/9/2023 20:00:00;"8,1";"10,4";"0,0";"3,9";"5,1";"609,9";"2293";"17668,2";"637";"2,0"
27/9/2023 14:00:00;"8,0";"4,3";"0,0";"3,7";"4,9";"608,2";"2300";"17639,3";"629";"2,0"
27/9/2023 8:00:00;"8,0";"1,6";"0,0";"3,7";"5,0";"606,7";"2258";"17674,7";"625";"2,0"
27/9/2023 2:00:00;"8,0";"1,8";"0,0";"3,8";"5,0";"608,3";"2260";"17678,7";"627";"2,0"
26/9/2023 20:00:00;"8,0";"12,8";"0,0";"3,7";"4,6";"605,7";"2267";"17672,3";"635";"2,0"
26/9/2023 14:00:00;"8,0";"3,9";"0,0";"3,7";"4,6";"606,5";"2283";"17607,8";"627";"2,0"
26/9/2023 8:00:00;"7,8";"6,4";"0,0";"3,6";"4,7";"594,4";"2220";"17705,9";"617";"2,0"
26/9/2023 2:00:00;"8,0";"0,1";"0,0";"3,5";"4,8";"606,5";"2255";"17692,7";"623";"2,0"
25/9/2023 20:00:00;"8,0";"3,2";"0,0";"3,5";"4,9";"607,6";"2258";"17643,3";"627";"2,0"
25/9/2023 14:00:00;"8,0";"16,5";"0,0";"3,4";"5,2";"607,3";"2252";"17680,9";"640";"2,0"
25/9/2023 8:00:00;"8,0";"5,0";"0,0";"3,4";"5,2";"607,1";"2246";"17700,6";"629";"2,0"
25/9/2023 2:00:00;"8,0";"1,7";"0,0";"3,5";"5,3";"608,3";"2267";"17692,9";"627";"2,0"
24/9/2023 20:00:00;"7,9";"5,9";"0,0";"3,6";"5,4";"597,9";"2259";"17691,8";"621";"2,0"
24/9/2023 14:00:00;"8,1";"15,5";"0,0";"3,6";"5,5";"608,1";"2284";"17704,6";"641";"2,0"
24/9/2023 8:00:00;"8,0";"2,6";"0,0";"3,7";"5,2";"607,5";"2278";"17668,0";"627";"2,0"
24/9/2023 2:00:00;"7,9";"3,1";"0,0";"3,6";"5,2";"595,9";"2237";"17726,0";"616";"2,0"
23/9/2023 20:00:00;"8,0";"22,1";"0,0";"3,6";"5,3";"607,9";"2285";"17709,7";"647";"2,0"
23/9/2023 14:00:00;"8,0";"5,3";"0,0";"3,5";"5,2";"607,8";"2326";"17683,4";"630";"2,0"
23/9/2023 8:00:00;"8,0";"8,8";"0,0";"3,5";"5,3";"606,9";"2275";"17711,1";"632";"2,0"
23/9/2023 2:00:00;"7,9";"0,5";"0,0";"3,4";"5,5";"607,0";"2271";"17742,9";"624";"2,0"
22/9/2023 20:00:00;"7,9";"20,7";"0,0";"3,4";"5,7";"607,1";"2296";"17703,7";"645";"2,0"
22/9/2023 14:00:00;"7,7";"4,2";"0,0";"3,3";"5,1";"594,6";"2291";"17703,4";"615";"2,0"
22/9/2023 8:00:00;"7,8";"7,2";"0,0";"3,3";"5,0";"606,3";"2275";"17734,8";"630";"2,0"
22/9/2023 2:00:00;"7,8";"2,3";"0,0";"3,5";"5,0";"606,3";"2283";"17734,8";"625";"2,0"
21/9/2023 20:00:00;"7,9";"20,1";"0,0";"3,5";"4,8";"607,7";"2293";"17720,6";"644";"2,0"
21/9/2023 14:00:00;"7,7";"2,0";"0,0";"3,5";"4,4";"602,0";"2300";"17718,6";"620";"2,0"
21/9/2023 8:00:00;"7,9";"6,0";"0,0";"3,5";"5,5";"604,1";"2279";"17752,2";"627";"2,0"
21/9/2023 2:00:00;"7,8";"1,2";"0,0";"3,5";"5,4";"607,6";"2291";"17701,7";"625";"2,0"
20/9/2023 20:00:00;"7,6";"9,4";"0,0";"3,6";"5,3";"606,6";"2305";"17717,3";"632";"2,0"
20/9/2023 14:00:00;"7,9";"3,7";"0,0";"3,5";"5,1";"607,9";"2344";"17715,1";"628";"2,0"
20/9/2023 8:00:00;"7,7";"6,1";"0,0";"3,6";"4,9";"594,9";"2263";"17732,1";"617";"2,0"
20/9/2023 2:00:00;"7,9";"1,1";"0,0";"3,5";"4,7";"607,8";"2307";"17724,9";"625";"2,0"
19/9/2023 20:00:00;"8,0";"2,3";"0,0";"3,4";"4,9";"608,2";"2332";"17726,5";"627";"2,0"
19/9/2023 14:00:00;"8,0";"5,9";"0,0";"3,3";"5,1";"606,7";"2355";"17722,2";"629";"2,0"
19/9/2023 8:00:00;"7,8";"4,2";"0,0";"3,3";"5,0";"605,8";"2298";"17737,7";"626";"2,0"
19/9/2023 2:00:00;"7,8";"2,9";"0,0";"3,4";"5,1";"607,2";"2301";"17699,4";"626";"2,0"
18/9/2023 20:00:00;"7,8";"10,1";"0,0";"3,4";"5,9";"608,3";"2310";"17727,8";"636";"2,0"
18/9/2023 14:00:00;"7,8";"3,9";"0,0";"3,3";"5,7";"606,6";"2353";"17719,1";"627";"2,0"
18/9/2023 8:00:00;"7,8";"5,8";"0,0";"3,3";"5,1";"606,9";"2319";"17745,1";"629";"2,0"
18/9/2023 2:00:00;"7,5";"3,2";"0,0";"3,3";"5,7";"592,2";"2274";"17728,7";"612";"2,0"
17/9/2023 20:00:00;"7,7";"16,1";"0,0";"3,1";"5,7";"606,4";"2301";"17718,4";"639";"2,0"
17/9/2023 14:00:00;"7,7";"6,7";"0,0";"3,2";"4,7";"605,5";"2366";"17729,1";"628";"2,0"
17/9/2023 8:00:00;"7,7";"10,2";"0,0";"3,2";"5,2";"606,2";"2278";"17726,9";"633";"2,0"
17/9/2023 2:00:00;"7,8";"5,5";"0,0";"3,3";"5,0";"607,6";"2290";"17739,6";"629";"2,0"
16/9/2023 20:00:00;"7,8";"3,2";"0,0";"3,2";"5,3";"607,1";"2299";"17724,5";"626";"2,0"
16/9/2023 14:00:00;"7,7";"4,6";"0,0";"3,1";"5,1";"606,8";"2321";"17741,2";"627";"2,0"
16/9/2023 8:00:00;"7,7";"7,1";"0,0";"3,2";"5,0";"605,8";"2347";"17782,5";"629";"2,0"
16/9/2023 2:00:00;"7,8";"1,7";"0,0";"3,4";"4,5";"605,9";"2353";"17725,1";"623";"2,0"
15/9/2023 20:00:00;"7,9";"0,8";"0,0";"3,6";"5,1";"606,1";"2312";"17727,5";"623";"2,0"
15/9/2023 14:00:00;"7,8";"4,5";"0,0";"3,4";"5,8";"604,5";"2317";"17747,9";"626";"2,0"
15/9/2023 8:00:00;"7,8";"5,2";"0,0";"3,4";"5,1";"606,3";"2321";"17724,8";"628";"2,0"
15/9/2023 2:00:00;"7,8";"1,6";"0,0";"3,5";"5,2";"607,7";"2323";"17758,0";"626";"2,0"
14/9/2023 20:00:00;"7,8";"2,7";"0,0";"3,6";"5,5";"607,0";"2324";"17728,1";"627";"2,0"
14/9/2023 14:00:00;"7,7";"7,5";"0,0";"3,6";"5,4";"608,0";"2335";"17704,2";"632";"2,0"
14/9/2023 8:00:00;"7,8";"13,4";"0,0";"3,6";"6,2";"607,4";"2243";"17738,4";"638";"2,0"
14/9/2023 2:00:00;"7,7";"1,3";"0,0";"3,7";"6,3";"607,0";"2351";"17692,5";"626";"2,0"
13/9/2023 20:00:00;"7,9";"23,9";"0,0";"3,6";"5,4";"608,6";"2342";"17651,1";"649";"2,0"
13/9/2023 14:00:00;"7,7";"6,7";"0,0";"3,6";"5,4";"608,1";"2342";"17560,9";"631";"2,0"
13/9/2023 8:00:00;"7,6";"10,0";"0,0";"3,5";"6,4";"607,6";"2353";"17709,7";"635";"2,0"
13/9/2023 2:00:00;"7,6";"1,5";"0,0";"3,4";"6,2";"608,8";"2342";"17709,7";"628";"2,0"
12/9/2023 20:00:00;"7,4";"7,7";"0,0";"3,5";"6,1";"609,2";"2329";"17669,0";"634";"2,0"
12/9/2023 14:00:00;"7,1";"4,9";"0,0";"3,3";"6,0";"608,5";"2357";"17685,6";"630";"2,0"
12/9/2023 8:00:00;"8,3";"12,3";"0,0";"3,5";"5,5";"609,1";"2348";"17700,1";"639";"2,0"
12/9/2023 2:00:00;"8,3";"7,0";"0,0";"3,5";"6,0";"609,1";"2361";"17682,1";"634";"2,0"
11/9/2023 20:00:00;"8,3";"1,7";"0,0";"3,4";"6,0";"610,1";"2351";"17689,1";"630";"2,0"
11/9/2023 14:00:00;"8,3";"5,6";"0,0";"3,3";"5,6";"608,3";"2424";"17662,1";"631";"2,0"
11/9/2023 8:00:00;"8,3";"5,6";"0,0";"3,2";"5,8";"608,6";"2391";"17704,4";"631";"2,0"
11/9/2023 2:00:00;"8,3";"1,2";"0,0";"3,3";"6,0";"610,4";"2404";"17681,5";"629";"2,0"
10/9/2023 20:00:00;"8,4";"11,4";"0,0";"3,4";"6,2";"609,3";"2395";"17671,4";"639";"2,0"
10/9/2023 14:00:00;"8,4";"6,7";"0,0";"3,5";"6,4";"609,5";"2414";"17710,4";"635";"2,0"
10/9/2023 8:00:00;"8,5";"5,6";"0,0";"3,8";"6,5";"612,9";"2407";"17599,2";"637";"2,0"
10/9/2023 2:00:00;"8,5";"4,5";"0,0";"3,8";"6,6";"611,6";"2403";"17541,6";"635";"2,1"
9/9/2023 20:00:00;"8,5";"11,5";"0,0";"3,9";"6,6";"608,7";"2416";"17510,8";"639";"2,0"
9/9/2023 14:00:00;"8,6";"3,8";"0,0";"3,9";"6,9";"611,2";"2470";"17463,8";"634";"2,1"
9/9/2023 8:00:00;"8,5";"2,3";"0,0";"3,9";"6,8";"609,8";"2418";"17543,2";"631";"2,1"
9/9/2023 2:00:00;"8,5";"4,1";"0,0";"3,9";"6,9";"611,2";"2413";"17469,2";"635";"2,2"
8/9/2023 20:00:00;"8,6";"4,6";"0,0";"3,9";"6,6";"611,0";"2438";"17445,7";"635";"2,0"
8/9/2023 14:00:00;"8,4";"6,1";"0,0";"4,0";"6,7";"609,7";"2453";"17469,5";"635";"2,0"
8/9/2023 8:00:00;"8,4";"13,1";"0,0";"3,9";"6,8";"608,6";"2399";"17526,1";"641";"2,0"
8/9/2023 2:00:00;"8,5";"3,0";"0,0";"4,0";"6,8";"610,9";"2403";"17492,4";"633";"2,1"
7/9/2023 20:00:00;"8,5";"8,4";"0,0";"4,0";"7,0";"608,7";"2416";"17486,6";"637";"2,1"
7/9/2023 14:00:00;"8,3";"4,7";"0,0";"4,0";"6,9";"609,1";"2465";"17427,8";"633";"2,1"
7/9/2023 8:00:00;"8,1";"3,4";"0,0";"4,1";"6,7";"594,4";"2384";"17509,6";"617";"2,0"
7/9/2023 2:00:00;"8,3";"2,8";"0,0";"4,2";"6,8";"607,1";"2393";"17479,1";"629";"2,1"
6/9/2023 20:00:00;"8,4";"6,0";"0,0";"4,4";"7,1";"608,4";"2429";"17446,2";"634";"2,2"
6/9/2023 14:00:00;"8,2";"5,9";"0,0";"4,4";"6,7";"606,3";"2444";"17416,5";"632";"2,2"
6/9/2023 8:00:00;"8,3";"6,6";"0,0";"4,4";"6,4";"605,2";"2410";"17446,6";"631";"2,4"
6/9/2023 2:00:00;"8,4";"1,9";"0,0";"4,4";"7,1";"606,0";"2400";"17402,2";"628";"2,4"
5/9/2023 20:00:00;"8,5";"1,9";"0,0";"4,3";"7,1";"605,3";"2422";"17394,9";"627";"2,2"
5/9/2023 14:00:00;"8,4";"4,3";"0,0";"4,0";"6,9";"604,9";"2442";"17381,5";"628";"2,0"
5/9/2023 8:00:00;"8,2";"2,7";"0,0";"3,9";"6,4";"604,4";"2387";"17490,1";"626";"2,0"
5/9/2023 2:00:00;"8,4";"2,0";"0,0";"4,3";"6,3";"604,8";"2384";"17401,7";"626";"2,1"
4/9/2023 20:00:00;"8,4";"6,7";"0,0";"4,2";"6,0";"605,0";"2404";"17403,7";"630";"2,0"
4/9/2023 14:00:00;"8,5";"4,7";"0,0";"4,1";"6,3";"603,3";"2406";"17356,7";"627";"2,0"
4/9/2023 8:00:00;"8,2";"6,5";"0,0";"3,9";"6,3";"590,1";"2344";"17435,7";"615";"2,0"
4/9/2023 2:00:00;"8,3";"1,8";"0,0";"3,9";"6,2";"602,7";"2348";"17447,5";"623";"2,0"
3/9/2023 20:00:00;"8,1";"14,6";"0,0";"3,8";"6,2";"600,7";"2366";"17491,3";"633";"2,0"
3/9/2023 14:00:00;"8,0";"4,9";"0,0";"4,0";"5,9";"600,9";"2395";"17528,0";"624";"2,0"
3/9/2023 8:00:00;"8,1";"4,6";"0,0";"4,0";"6,0";"601,8";"2367";"17488,9";"625";"2,0"
3/9/2023 2:00:00;"8,1";"4,2";"0,0";"4,0";"6,4";"602,1";"2369";"17473,5";"625";"2,0"
2/9/2023 20:00:00;"7,9";"4,2";"0,0";"4,0";"5,9";"603,4";"2389";"17467,9";"625";"2,0"
2/9/2023 14:00:00;"7,6";"4,3";"0,0";"3,8";"5,9";"603,4";"2410";"17407,6";"625";"2,0"
2/9/2023 8:00:00;"7,8";"4,7";"0,0";"3,6";"6,2";"603,5";"2379";"17313,9";"626";"2,0"
1/9/2023 20:00:00;"8,4";"6,5";"0,0";"3,7";"5,9";"602,4";"2394";"17410,9";"627";"2,0"
1/9/2023 14:00:00;"8,3";"4,6";"0,0";"3,6";"6,2";"602,9";"2421";"17441,0";"626";"2,0"
1/9/2023 8:00:00;"8,3";"0,4";"0,0";"3,6";"6,2";"602,1";"2369";"17444,0";"621";"2,0"
1/9/2023 2:00:00;"8,4";"5,0";"0,0";"3,5";"6,5";"602,4";"2375";"17462,0";"626";"2,0"
31/8/2023 20:00:00;"8,5";"6,6";"0,0";"3,5";"6,5";"602,9";"2391";"17415,8";"628";"2,0"
31/8/2023 14:00:00;"8,4";"2,5";"0,0";"3,1";"6,5";"602,2";"2426";"17384,1";"623";"2,0"
31/8/2023 8:00:00;"8,4";"6,3";"0,0";"3,0";"6,6";"602,1";"2380";"17430,7";"626";"2,0"
31/8/2023 2:00:00;"8,4";"6,6";"0,0";"3,1";"6,5";"602,9";"2364";"17383,2";"627";"2,0"
30/8/2023 20:00:00;"8,4";"21,7";"0,0";"3,3";"6,3";"602,7";"2378";"17373,7";"642";"2,0"
30/8/2023 14:00:00;"8,3";"4,3";"0,0";"3,4";"6,3";"601,1";"2425";"17347,0";"623";"2,0"
30/8/2023 8:00:00;"8,4";"1,9";"0,0";"3,5";"6,5";"602,7";"2379";"17377,4";"623";"2,0"
